sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
F1_05_2023_01_09,0.0,279948.5,2092.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3992.0,0.0,66.0,2.0,12290.0,0.0,0.0,0.0,4.0,0.0,18.0,3.0,8790.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,372.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,26.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,12.0,142861.0,8.0,1.0,17.0
D1_05_2023_01_07,0.0,142522.5,31257.0,10080.0,34.0,704.0,109362.0,0.0,48.0,188.0,2008.0,11931.0,9966.0,24.0,0.0,2545.0,952.0,1115.0,3628.0,17.0,10.0,26.0,0.0,4.0,992.0,354.0,82688.0,70907.0,83.0,46.0,0.0,3967.0,158.0,4141.5,2431.5,216.0,864.0,892.0,3594.5,32476.0,15626.0,664.0,4782.0,36815.5,156652.0,16221.0,36.0,1628.0,56.0,146.0,56.5,28295.5,7272.0,7218.0,6620.0,40514.0,13.0,72574.0,224.0,458.0,42732.0,3975.0,54941.0,2770.0,46.0,252.0,40.0,1523.0,526.0,840.0,1160.0,1027.0,0.0,0.0,0.0,426.0,226.0,23560.0,3180.0,391.0,292.0,7537.0,230.0,43998.0,1972.5,76.0,8263.0,25.0,5537.0,1382.0,3022.0,232.0,10818.0,1884.0,53518.5,127784.0,17667.0,16083.5,1077.0
E3_16_2023_01_10,0.0,46342.5,15706.0,13440.0,624.0,2631.5,65661.0,63.0,666.0,42.0,12253.5,10178.0,19379.5,701.0,0.0,9673.0,7484.0,2347.0,7985.5,226.5,182.0,174.0,22.0,136.0,4760.0,556.0,40578.0,30531.0,379.0,1698.0,4.0,3599.0,600.0,11691.5,2182.5,4266.0,6146.0,2041.0,8439.5,16905.0,12690.0,2622.0,6428.0,19599.0,44039.0,16630.0,1400.0,8463.0,208.0,1874.0,57.5,10154.5,3049.0,9409.0,15750.0,20810.0,1436.0,24258.0,3470.0,201.0,11101.5,2689.0,32548.0,406.0,290.0,392.0,3018.0,706.0,6624.0,1746.0,4197.0,2951.0,166.0,66.0,4.0,1464.0,7346.0,20819.0,872.0,1693.0,6269.0,8646.0,3162.0,19497.0,19024.0,667.0,16248.0,377.0,13726.0,3786.0,14510.0,990.0,7220.0,16777.0,32419.0,73281.0,51396.5,11869.0,3330.0
D4_17_2023_01_10,0.0,58955.0,13886.0,23862.0,578.0,6191.5,58044.0,119.0,266.0,128.0,18804.5,13507.0,30713.5,815.0,0.0,10806.0,4320.0,3423.5,8108.0,500.0,70.0,342.0,2.0,245.0,1844.0,619.5,47287.0,36842.0,353.0,622.0,0.0,3160.0,710.0,6516.0,2198.0,1314.0,3664.0,2186.0,9187.0,17681.0,17072.0,2921.0,8956.0,13104.5,63540.0,15609.0,1080.0,8232.0,190.0,2108.0,62.0,13772.0,3070.0,17464.0,19051.0,35009.0,1205.5,28062.0,3178.5,277.0,10144.0,3390.5,32540.5,784.0,245.0,1236.0,3366.0,1754.0,5445.5,4076.0,6028.0,4025.5,64.0,110.0,2.0,2410.0,5918.0,22820.5,964.0,2577.0,3290.0,6471.0,3025.0,26656.0,13975.0,2156.0,15491.0,970.0,13176.0,6720.0,26584.0,2048.0,16040.0,32960.0,36045.5,64161.5,75412.0,19106.5,6863.0
A5_19_2023_01_08,0.0,236055.5,23697.0,4080.0,4.0,810.0,17140.0,0.0,6.0,0.0,262.0,10171.0,96.0,20.0,0.0,2580.0,44.0,1356.0,210.0,6.0,0.0,24.0,0.0,2.0,74.0,395.0,21276.5,162248.0,7.0,16.0,0.0,4141.0,34.0,2509.0,282.0,160.0,10.0,632.5,184.0,63027.5,4448.0,820.0,844.0,67764.0,106418.0,27343.0,4.0,1018.0,4.0,208.0,19.0,92490.0,4790.0,9436.0,786.0,67031.0,0.0,122184.0,2.0,453.0,4318.0,4342.5,15385.0,3955.0,3.0,140.0,0.0,624.0,18.0,762.0,18.0,625.0,0.0,0.0,0.0,476.0,6.0,28991.0,704.0,191.0,6.0,5904.5,22.0,59463.0,282.0,80.0,1860.0,22.0,368.0,16.0,30.0,154.0,910.0,1042.0,20731.0,257133.0,1520.0,11436.0,294.0
E2_10_2023_01_09,104.0,18461.0,22520.5,15945.0,1640.0,6505.5,82622.5,180.0,1842.0,40.0,18156.5,12714.0,13923.0,1766.0,6.0,14283.0,14489.5,2414.0,9633.0,489.5,148.0,64.0,648.0,398.0,9506.0,618.0,13271.0,24692.0,100.0,2498.0,34.0,3864.5,1514.0,15732.5,2605.5,7633.0,5641.0,2429.5,3034.5,12233.0,4564.0,3407.0,8978.0,13824.0,19311.0,13389.0,2836.0,7128.0,82.0,2066.0,33.5,8658.5,4096.0,9714.0,13053.0,15562.0,3856.5,14828.0,4730.0,79.0,7075.0,3249.0,29291.0,288.0,725.0,48.0,11011.0,490.0,15114.5,1283.0,6069.0,2566.5,1030.0,138.0,14.0,90.0,16627.0,20877.5,486.0,2122.0,9622.0,15089.0,4924.0,24986.0,14052.0,2224.0,22244.0,927.5,20161.0,972.0,21640.0,2678.0,11993.0,29517.0,39850.5,68930.0,80550.0,21088.5,7802.0
A1_05_2023_01_04,0.0,85883.5,20614.0,15390.0,102.0,1452.0,78903.0,4.0,85.0,252.0,7344.0,13735.0,23491.5,86.0,0.0,6925.0,3118.0,1981.0,5236.0,48.0,48.0,56.0,0.0,27.0,1560.0,499.0,68233.0,36534.0,432.5,134.0,0.0,3065.0,318.0,7844.0,2432.0,872.0,2437.0,1690.0,6968.5,19473.0,18155.0,1105.0,7048.0,20183.0,81991.5,12816.0,172.0,3561.0,214.0,318.0,116.0,12239.0,4144.0,7718.0,11731.0,23943.0,119.0,30220.0,812.0,536.0,20757.5,2573.0,34396.0,2352.0,104.0,374.0,418.0,1210.0,1462.0,1054.0,3274.0,1218.0,0.0,2.0,0.0,1500.0,1120.0,26317.0,2614.0,815.0,706.0,9635.0,554.0,31175.0,7758.0,230.0,11531.0,84.0,13452.0,3828.0,15461.0,310.0,12869.5,6584.0,41796.0,79080.0,56767.5,16901.0,4124.0
H5_25_2023_01_08,0.0,53099.5,31777.5,26124.0,622.0,2306.0,107952.0,151.5,340.0,934.0,10440.5,19570.0,38243.0,1769.0,0.0,20255.0,6095.0,3805.0,8511.0,632.0,86.0,476.0,4.0,338.0,3150.0,752.0,57905.0,49507.0,530.0,970.0,0.0,6736.5,796.0,15604.5,3847.5,6108.0,8121.0,3441.0,14956.5,22582.0,16315.0,1430.0,7336.0,23364.0,87175.0,17581.0,832.0,8298.0,158.0,1646.0,85.5,18155.0,3820.0,16578.0,19711.0,36359.5,675.0,49529.0,3918.0,417.0,23158.5,7008.5,52867.5,946.0,581.0,1444.0,4658.0,2646.0,4895.0,4854.0,8877.0,4964.0,82.0,112.0,0.0,3278.0,4325.0,37737.5,2673.0,5591.0,6931.0,23639.0,3102.0,55636.0,18342.0,3208.0,17537.0,1161.0,19217.0,6336.0,31450.0,1422.0,18880.0,27987.0,51414.5,120812.5,78754.0,27948.5,4923.0
B5_19_2023_01_09,2.0,63894.5,15779.0,14786.0,340.0,2696.0,61626.0,54.0,339.0,274.0,9957.0,11003.0,12881.0,324.0,0.0,9403.0,4012.0,2565.5,4437.0,228.0,138.0,218.0,6.0,71.0,3326.0,530.5,41882.0,34458.0,489.0,1306.0,2.0,3083.5,636.0,10482.5,2154.5,3250.0,5092.0,1915.0,7874.5,14284.0,12876.0,1808.0,5578.0,16215.5,48100.0,14411.0,1088.0,6199.0,170.0,1044.0,85.5,8954.5,2693.0,9042.0,12754.0,19414.0,817.0,19401.0,2144.0,308.0,9490.0,2585.0,24535.5,1138.0,295.0,778.0,2284.0,826.0,5091.0,1384.0,4423.0,2359.5,44.0,42.0,2.0,2076.0,6548.0,23343.0,1144.0,1840.5,4296.0,9487.0,2032.0,24854.0,12743.0,650.0,11818.0,207.0,13106.0,7096.0,11636.0,688.0,5447.0,12416.0,28426.5,68807.5,53874.5,11541.5,3851.0
E5_25_2023_01_05,0.0,53052.5,19531.0,23618.0,414.0,11815.0,99334.0,344.0,485.5,336.0,6407.5,13831.5,28617.0,1302.0,0.0,13062.0,5332.0,3839.5,6329.0,648.5,86.0,400.0,28.0,255.0,2644.0,898.0,38229.5,38513.0,117.0,1302.0,0.0,3119.0,600.0,14210.0,1286.5,4821.0,3621.0,2741.5,8831.0,20381.0,7956.0,1793.0,5382.0,18260.0,62090.0,17566.0,910.0,9762.0,130.0,2154.0,47.0,9221.0,2736.0,7064.0,12778.0,20467.0,575.0,15330.0,1969.0,149.0,18772.0,2255.0,31157.5,734.0,487.0,786.0,3879.0,1504.0,6314.0,2646.0,5959.0,3383.0,78.0,56.0,0.0,1138.0,4058.0,21469.5,952.0,4595.0,4823.0,19952.5,2864.0,24872.0,10179.0,2540.0,13024.0,1152.0,17855.0,4610.0,23261.0,1898.0,9044.0,26415.0,38367.0,72454.5,69232.0,15440.0,4061.0
G4_19_2023_01_06,0.0,283740.0,6712.0,2.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8560.0,14.0,64.0,0.0,21427.0,0.0,0.0,0.0,44.0,0.0,14.0,19.0,29372.0,1472.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,29.5,724.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,63.0,0.0,0.0,0.0,6.0,0.0,1.0,38.0,5.0,0.0,1.0,0.0,20.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,42.0,0.0,28.0,178641.0,50.0,3.0,33.0
A4_17_2023_01_07,0.0,61203.5,13088.0,12938.0,170.0,3346.0,50310.0,25.0,149.0,88.0,6701.0,8269.0,16301.0,383.0,0.0,7700.0,3618.0,1657.5,4080.0,88.5,86.0,194.0,6.0,68.0,2148.0,355.5,44059.0,28109.0,148.5,368.0,0.0,1768.0,352.0,8856.0,1377.0,1416.0,3185.0,913.0,8244.0,13682.0,12861.0,930.0,5542.0,13651.0,61667.0,11058.0,706.0,4306.0,140.0,514.0,58.0,7817.5,2790.0,6851.0,13836.0,17617.0,700.0,13378.0,1184.0,147.0,10670.0,1201.0,20724.5,544.0,220.0,608.0,2646.0,768.0,4212.0,1524.0,3762.0,1960.5,24.0,10.0,0.0,1806.0,3696.0,20956.5,700.0,1882.0,3090.0,10186.0,1813.0,18522.0,9147.0,458.0,11732.0,195.0,15648.0,5072.0,15352.0,570.0,6600.0,9362.0,32425.0,75633.0,55760.0,10956.0,2699.0
F5_25_2023_01_06,0.0,196595.5,5938.0,35440.0,16.0,7219.0,11336.0,10.0,5.0,300.0,300.0,20854.0,374.0,67.0,0.0,5150.0,86.0,3372.0,120.0,78.0,0.0,102.0,0.0,51.0,112.0,805.0,20469.0,101793.0,6.0,110.0,0.0,7680.0,22.0,8996.0,187.0,796.0,16.0,2292.0,138.0,58700.0,1402.0,3118.0,338.0,64626.5,77047.0,45479.0,6.0,8244.0,0.0,656.0,7.0,47785.0,2622.0,10862.0,524.0,64093.0,0.0,89081.0,28.0,432.0,8448.0,4785.5,21162.0,1840.0,2.0,470.0,4.0,3125.0,30.0,1958.0,18.0,1807.0,0.0,10.0,0.0,2090.0,12.0,35656.0,696.0,2828.0,38.0,28775.0,28.0,72053.0,222.0,354.0,1464.0,134.0,864.0,3599.0,84.0,612.0,1056.0,6098.0,17187.0,130028.0,2160.0,32998.0,312.0
C4_17_2023_01_09,0.0,65773.5,12685.0,13483.0,222.0,3335.0,64469.0,71.0,274.0,402.0,7362.0,7784.0,16300.0,437.0,0.0,6305.0,2634.0,1944.5,3198.0,119.0,104.0,188.0,8.0,57.0,2700.0,615.0,35502.0,24608.0,133.0,584.0,0.0,2165.5,408.0,8723.0,1086.5,2004.0,2439.0,1110.0,6615.0,12295.0,11588.0,1144.0,4724.0,14409.5,49715.0,9614.0,592.0,4020.0,88.0,868.0,50.0,7390.0,2570.0,7500.0,11288.0,17248.0,648.0,13504.0,1404.0,144.0,9111.0,1222.5,18336.5,582.0,197.0,766.0,1879.0,986.0,4188.5,1540.0,3268.0,3123.0,28.0,28.0,0.0,1584.0,6356.0,20639.5,592.0,2302.0,2978.0,12212.0,1538.0,18981.0,8545.0,678.0,11312.0,294.0,13978.0,5647.0,15746.0,707.0,7757.0,14309.0,33010.0,67952.5,53056.0,12161.5,4509.0
H2_16_2023_01_05,0.0,90066.5,16451.0,21007.0,138.0,4027.5,70862.0,21.0,118.0,140.0,7891.5,10304.0,19331.5,164.0,0.0,6604.0,6098.0,2070.0,6355.0,106.5,72.0,154.0,2.0,41.0,2886.0,539.0,88685.0,42322.0,275.5,364.0,0.0,2614.0,738.0,11336.0,2577.0,2122.0,4585.0,1858.5,12238.5,20881.0,19830.0,1160.0,6593.0,21878.0,75395.0,20120.0,612.0,6294.0,236.0,708.0,79.0,11787.0,4096.0,7856.0,17439.0,21076.0,490.0,23248.0,2088.0,345.0,21120.0,1892.0,52683.5,1484.0,257.0,626.0,2252.0,1134.0,4676.5,1238.0,7322.0,2201.0,22.0,20.0,0.0,2388.0,4212.0,29812.0,1830.0,2156.0,3230.0,14276.0,1716.0,29306.0,13731.0,470.0,14828.0,234.0,14624.0,5448.0,21709.0,472.0,10762.0,9562.0,43689.5,87574.5,64323.0,12967.0,4195.0
G1_05_2023_01_10,6.0,81410.5,23975.5,15046.0,248.0,2424.0,82172.5,17.0,165.0,860.0,8840.5,13406.0,23060.0,105.0,0.0,7108.0,4366.0,2103.5,6645.0,60.0,90.0,106.0,0.0,47.0,2520.0,609.5,61825.5,41612.5,341.0,264.0,0.0,3569.5,366.0,10572.0,2043.5,1334.0,3845.0,1753.0,8837.5,21691.0,16758.0,1604.0,6902.0,23141.5,86021.5,16983.0,416.0,4221.0,202.0,474.0,117.0,13366.5,4260.0,8250.0,15133.0,26162.0,339.0,33404.0,1998.0,280.0,21482.0,1688.5,40595.5,1368.0,197.0,388.0,1198.0,792.0,2782.0,1130.0,4802.0,1709.0,8.0,4.0,0.0,1564.0,2476.0,22625.5,2344.0,1527.0,2532.0,11631.0,1232.0,31603.0,11714.0,308.0,15908.0,101.0,16530.0,3784.0,18106.0,450.0,12721.0,8966.0,46751.0,87915.5,61578.0,15638.0,4820.0
B6_25_2023_01_10,4.0,44003.5,21623.0,19132.0,808.0,1836.0,70802.5,135.0,676.5,100.0,9177.0,17647.0,25616.5,1187.0,0.0,11229.0,10195.0,3413.5,8651.0,542.0,252.0,420.0,50.0,184.0,5026.0,560.0,37049.5,36684.5,244.5,1997.0,8.0,5065.5,1030.0,15216.5,2791.0,4554.0,5738.0,1976.0,9421.0,16469.0,13357.0,1941.0,7198.0,17139.0,54143.5,16120.0,1412.0,6554.0,146.0,1781.0,72.5,11143.0,3853.0,8302.0,16502.0,20957.0,1248.5,25950.0,3477.0,329.0,14146.0,3619.5,39857.0,882.0,587.0,1011.0,6592.0,1408.0,9106.5,1720.0,9264.0,2443.0,148.0,96.0,12.0,1028.0,10604.0,20694.0,1278.0,2336.5,5254.0,12141.5,2328.0,29913.0,17615.5,1126.0,16425.0,441.0,17017.0,3560.0,19709.0,1478.0,11031.0,23956.0,39574.5,90575.5,72173.5,17732.5,6543.0
B4_17_2023_01_08,412.0,112841.0,32050.5,23159.0,312.0,6156.0,106296.0,14.0,205.0,108.0,12593.5,19337.0,35079.0,273.0,0.0,11242.0,5590.0,3428.0,12586.0,87.0,70.0,190.0,2.0,42.0,5714.0,688.5,121737.0,73160.0,381.5,318.0,0.0,6950.0,624.0,15316.0,4880.5,1797.0,5836.0,3606.0,16871.5,26695.0,31200.0,1560.0,11862.0,30848.5,113439.0,25939.0,794.0,7348.0,240.0,970.0,200.5,31435.0,7028.0,18166.0,29788.0,57688.0,913.0,36788.0,3090.0,423.0,32573.0,4935.5,69633.5,2069.0,385.0,829.0,2060.0,1814.0,3584.5,2392.0,6768.0,3378.5,10.0,10.0,0.0,4992.0,4702.0,49618.5,1414.0,2707.0,3826.0,20891.0,1598.0,68364.0,14630.5,726.0,16564.0,309.0,20769.0,6844.0,34502.0,1056.0,15550.0,14651.0,50774.5,131682.5,69723.0,29296.5,5566.0
B2_10_2023_01_06,0.0,19449.0,4584.0,3979.0,78.0,1116.0,22683.0,7.0,79.0,46.0,2332.0,2507.0,4672.0,70.0,0.0,2540.0,1018.0,531.0,1358.0,14.0,20.0,24.0,2.0,10.0,599.0,145.0,17273.0,7348.0,105.0,152.0,0.0,712.0,130.0,2994.5,574.5,520.0,1092.0,412.5,1913.0,6130.0,4542.0,380.0,1596.0,5234.0,18601.0,4081.0,132.0,1300.0,28.0,208.0,22.0,3295.0,924.0,2698.0,5000.0,6060.0,77.0,6304.0,344.0,95.0,3105.0,560.5,9569.0,264.0,43.0,212.0,214.0,162.0,1082.0,294.0,876.0,565.0,4.0,4.0,0.0,448.0,968.0,6957.0,402.0,302.0,560.0,3594.0,332.0,6270.0,2790.0,120.0,4609.0,71.5,4024.0,2172.0,3101.0,180.0,1913.0,3154.0,12706.5,25331.5,19579.0,4206.0,1062.0
G2_16_2023_01_04,28.0,61175.0,14921.0,20841.0,478.0,3082.0,82229.5,63.0,473.0,140.0,17843.5,8524.0,32806.5,469.0,0.0,10041.0,7990.0,2128.0,7248.0,280.5,204.0,240.0,10.0,129.0,2873.0,465.5,66551.5,39045.0,606.0,1550.0,0.0,4121.5,688.0,12252.5,2315.5,4858.0,6586.0,2904.5,12061.5,21659.0,18698.0,2014.0,7702.0,18262.5,52648.0,15882.5,1306.0,7510.0,202.0,966.0,110.5,10142.5,3279.0,10772.0,21698.0,26194.0,1562.5,18772.0,3143.0,320.0,18271.0,3245.0,33233.5,1926.0,394.0,1396.0,6851.0,1630.0,8705.0,2122.0,7835.0,3988.5,136.0,60.0,0.0,2032.0,9912.0,28345.0,1638.0,2380.0,6898.0,9559.5,5223.0,30116.0,21603.5,946.0,17605.0,446.0,19787.0,8338.0,30331.0,1148.0,9091.0,14800.0,40292.0,80396.5,61361.0,11628.0,5635.0
H1_10_2023_01_04,8.0,53924.0,12369.0,10445.0,380.0,2146.0,50414.0,56.0,233.0,94.0,7415.0,6888.0,14037.0,441.0,0.0,6363.0,5301.0,1890.0,4174.0,129.0,164.0,160.0,6.0,80.0,2422.0,427.0,35161.5,17495.0,211.0,814.0,2.0,1967.0,684.0,8675.5,1327.0,2406.0,3456.0,1137.0,6922.5,11539.0,9758.0,1134.0,4094.0,11308.5,49629.0,10637.0,1168.0,5133.0,278.0,1008.0,66.0,5016.5,1888.0,4892.0,12264.0,12184.0,926.0,10082.0,1558.0,227.0,8240.0,1291.5,20011.0,710.0,273.0,550.0,3006.0,734.0,5301.0,1564.0,3871.0,2368.5,92.0,40.0,4.0,1900.0,4402.0,15287.5,1170.0,1709.0,4828.0,8243.5,2092.0,15054.0,10998.5,884.0,10430.0,402.0,13598.0,6668.0,13286.0,724.0,6407.0,12586.0,27183.5,51438.5,57111.0,10609.5,3337.0
F3_17_2023_01_04,0.0,132875.5,31780.0,15330.0,104.0,0.0,34949.0,6.0,51.0,52.0,3110.0,34353.0,31491.0,517.0,0.0,10899.5,3310.0,3239.5,11127.0,283.5,28.0,348.0,4.0,0.0,1586.0,228.0,50099.5,21520.0,73.0,538.0,0.0,11968.0,330.0,18403.5,2248.5,1698.0,2484.0,4130.0,13494.5,44509.0,20338.0,4825.0,7402.0,46621.0,191501.5,28500.0,564.0,7088.0,134.0,388.0,57.5,31775.0,10354.0,22113.0,34710.0,103659.0,483.0,107990.0,4432.0,312.0,57837.5,8217.5,112286.0,696.0,470.0,1544.0,2334.0,6840.0,3219.5,3804.0,11538.0,5104.5,6.0,32.0,0.0,2164.0,1522.0,28678.5,494.0,1817.0,1816.0,24933.0,1014.0,90019.0,8001.5,1124.0,13603.0,421.0,21250.0,4138.0,37072.0,2224.0,29542.0,18048.0,78149.0,158098.0,54228.0,26422.5,4094.0
