sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
D4_17_2023_01_10,0.0,27.0,14.0,14.0,0.0,11.0,29.0,0.0,0.0,15.0,9.0,7.0,34.0,1.0,0.0,6.0,6.0,9.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,13.0,25.0,0.0,0.0,0.0,7.0,2.0,4.0,7.0,1.0,5.0,5.0,8.0,14.0,10.0,4.0,11.0,16.0,37.0,15.0,0.0,7.0,0.0,4.0,0.0,47.0,28.0,13.0,11.0,24.0,1.0,30.0,9.0,0.0,15.0,8.0,22.0,1.0,1.0,0.0,4.0,9.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,5.0,5.0,11.0,1.0,10.0,2.0,12.0,1.0,11.0,4.0,1.0,17.0,0.0,5.0,5.0,23.0,2.0,22.0,15.0,23.0,36.0,16.0,12.0,6.0
D5_25_2023_01_04,0.0,18.0,18.0,16.0,0.0,6.0,31.0,1.0,1.0,9.0,11.0,16.0,22.0,3.0,0.0,12.0,5.0,9.0,9.0,2.0,0.0,0.0,0.0,2.0,5.0,11.0,14.0,21.0,1.0,1.0,0.0,14.0,0.0,10.0,14.0,6.0,10.0,22.0,9.0,10.0,10.0,8.0,4.0,17.0,50.0,12.0,1.0,11.0,0.0,4.0,0.0,33.0,21.0,13.0,12.0,19.0,2.0,36.0,11.0,1.0,37.0,13.0,32.0,1.0,4.0,0.0,3.0,7.0,8.0,1.0,11.0,8.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,14.0,5.0,21.0,2.0,17.0,11.0,0.0,11.0,2.0,13.0,2.0,33.0,3.0,26.0,15.0,33.0,33.0,17.0,24.0,9.0
E1_05_2023_01_08,0.0,44.0,20.0,13.0,0.0,2.0,39.0,0.0,0.0,10.0,9.0,11.0,29.0,0.0,0.0,8.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,28.0,31.0,1.0,0.0,0.0,20.0,0.0,10.0,10.0,0.0,3.0,7.0,6.0,19.0,13.0,4.0,21.0,19.0,48.0,13.0,0.0,8.0,1.0,2.0,0.0,48.0,23.0,11.0,12.0,32.0,1.0,32.0,6.0,2.0,40.0,7.0,25.0,2.0,0.0,0.0,0.0,11.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,21.0,2.0,4.0,2.0,19.0,0.0,29.0,4.0,0.0,10.0,0.0,9.0,2.0,16.0,2.0,31.0,7.0,21.0,51.0,15.0,11.0,2.0
E2_10_2023_01_09,0.0,18.0,26.0,9.0,3.0,12.0,50.0,1.0,5.0,4.0,21.0,30.0,26.0,4.0,0.0,21.0,7.0,15.0,26.0,2.0,1.0,0.0,5.0,4.0,9.0,9.0,5.0,26.0,0.0,1.0,2.0,24.0,2.0,19.0,13.0,10.0,16.0,23.0,7.0,18.0,4.0,4.0,19.0,16.0,17.0,12.0,5.0,11.0,0.0,6.0,0.0,37.0,29.0,10.0,20.0,24.0,13.0,25.0,11.0,0.0,22.0,15.0,38.0,2.0,5.0,0.0,14.0,8.0,7.0,5.0,24.0,12.0,4.0,0.0,0.0,0.0,15.0,17.0,1.0,13.0,10.0,25.0,16.0,24.0,5.0,3.0,32.0,3.0,17.0,2.0,48.0,8.0,38.0,25.0,31.0,48.0,38.0,22.0,25.0
E3_16_2023_01_10,0.0,32.0,29.0,16.0,3.0,4.0,51.0,1.0,5.0,14.0,25.0,20.0,48.0,1.0,0.0,12.0,8.0,7.0,26.0,2.0,0.0,4.0,0.0,1.0,3.0,10.0,21.0,30.0,2.0,1.0,0.0,30.0,0.0,29.0,11.0,7.0,24.0,24.0,21.0,27.0,19.0,12.0,14.0,22.0,49.0,24.0,9.0,22.0,2.0,5.0,0.0,62.0,38.0,13.0,33.0,34.0,4.0,46.0,14.0,4.0,35.0,15.0,37.0,3.0,7.0,0.0,9.0,13.0,2.0,7.0,16.0,21.0,1.0,0.0,0.0,8.0,4.0,37.0,0.0,17.0,13.0,16.0,7.0,30.0,11.0,1.0,20.0,1.0,15.0,1.0,39.0,4.0,39.0,20.0,30.0,43.0,16.0,17.0,6.0
E4_19_2023_01_04,0.0,50.0,20.0,19.0,0.0,4.0,31.0,0.0,0.0,14.0,7.0,18.0,39.0,0.0,0.0,7.0,2.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,35.0,30.0,1.0,0.0,0.0,6.0,0.0,10.0,13.0,3.0,4.0,13.0,9.0,26.0,7.0,5.0,6.0,20.0,58.0,21.0,0.0,4.0,1.0,0.0,2.0,62.0,27.0,16.0,26.0,32.0,0.0,57.0,5.0,1.0,49.0,10.0,34.0,2.0,0.0,0.0,2.0,19.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,26.0,3.0,9.0,1.0,13.0,1.0,24.0,10.0,1.0,3.0,1.0,9.0,1.0,23.0,2.0,19.0,2.0,20.0,39.0,8.0,11.0,4.0
E5_25_2023_01_05,0.0,28.0,16.0,27.0,0.0,9.0,54.0,1.0,2.0,20.0,6.0,30.0,38.0,3.0,0.0,12.0,3.0,10.0,13.0,7.0,0.0,0.0,0.0,4.0,7.0,10.0,20.0,39.0,0.0,1.0,0.0,25.0,1.0,15.0,10.0,10.0,10.0,19.0,29.0,25.0,6.0,9.0,9.0,42.0,56.0,23.0,2.0,9.0,0.0,5.0,1.0,46.0,28.0,16.0,14.0,26.0,5.0,47.0,12.0,1.0,45.0,24.0,32.0,0.0,4.0,0.0,5.0,22.0,9.0,9.0,14.0,11.0,0.0,0.0,0.0,2.0,3.0,20.0,0.0,16.0,5.0,30.0,6.0,29.0,14.0,6.0,14.0,1.0,11.0,4.0,40.0,3.0,31.0,26.0,25.0,35.0,18.0,16.0,11.0
F1_05_2023_01_09,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
F2_10_2023_01_10,0.0,28.0,27.0,27.0,1.0,8.0,72.0,0.0,8.0,16.0,21.0,26.0,60.0,5.0,0.0,13.0,9.0,21.0,24.0,7.0,1.0,6.0,0.0,3.0,9.0,15.0,23.0,56.0,3.0,5.0,0.0,35.0,2.0,23.0,27.0,13.0,31.0,33.0,26.0,39.0,15.0,15.0,32.0,23.0,57.0,25.0,7.0,24.0,0.0,8.0,1.0,66.0,40.0,21.0,22.0,47.0,11.0,46.0,26.0,0.0,43.0,23.0,47.0,2.0,4.0,0.0,18.0,15.0,20.0,13.0,27.0,18.0,6.0,0.0,0.0,8.0,14.0,27.0,2.0,21.0,24.0,30.0,9.0,26.0,16.0,6.0,22.0,3.0,18.0,4.0,46.0,8.0,52.0,33.0,40.0,44.0,31.0,23.0,20.0
F3_17_2023_01_04,0.0,25.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,7.0,7.0,2.0,1.0,8.0,22.0,2.0,0.0,1.0,0.0,0.0,1.0,14.0,11.0,4.0,4.0,18.0,0.0,21.0,2.0,1.0,13.0,4.0,8.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,8.0,0.0,13.0,1.0,0.0,1.0,0.0,4.0,0.0,13.0,0.0,6.0,3.0,5.0,27.0,8.0,4.0,1.0
