sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
D4_17_2023_01_10,0.0,400.0,400.0,400.0,41.0,400.0,400.0,19.0,50.0,400.0,400.0,400.0,400.0,145.0,0.0,400.0,208.0,400.0,400.0,152.0,6.0,121.0,2.0,126.0,186.0,327.0,400.0,400.0,47.0,32.0,1.0,400.0,73.0,400.0,400.0,75.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,142.0,400.0,25.0,346.0,28.0,400.0,400.0,400.0,400.0,400.0,212.0,400.0,400.0,81.0,400.0,400.0,400.0,95.0,152.0,118.0,314.0,400.0,400.0,372.0,400.0,400.0,5.0,15.0,1.0,400.0,296.0,400.0,90.0,400.0,290.0,400.0,265.0,400.0,400.0,222.0,400.0,124.0,400.0,190.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
D5_25_2023_01_04,0.0,400.0,400.0,400.0,66.0,400.0,400.0,43.0,196.0,400.0,400.0,400.0,400.0,331.0,0.0,400.0,400.0,400.0,400.0,291.0,5.0,178.0,6.0,171.0,400.0,400.0,400.0,400.0,79.0,139.0,5.0,400.0,96.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,278.0,400.0,24.0,303.0,14.0,400.0,400.0,400.0,400.0,400.0,186.0,400.0,400.0,86.0,400.0,400.0,400.0,61.0,340.0,33.0,400.0,400.0,400.0,274.0,400.0,400.0,55.0,20.0,2.0,202.0,400.0,400.0,187.0,400.0,400.0,400.0,389.0,400.0,400.0,400.0,400.0,213.0,400.0,196.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
E1_05_2023_01_08,0.0,400.0,400.0,400.0,19.0,210.5,400.0,6.0,22.0,400.0,400.0,400.0,400.0,33.0,0.0,400.0,201.0,400.0,400.0,42.0,7.0,42.0,0.0,42.0,373.0,400.0,400.0,400.0,96.0,25.0,0.0,400.0,32.0,400.0,400.0,158.0,307.0,400.0,400.0,400.0,400.0,372.0,400.0,400.0,400.0,400.0,40.0,400.0,27.0,85.0,63.0,400.0,400.0,400.0,400.0,400.0,51.0,400.0,325.0,118.0,400.0,400.0,400.0,296.0,88.0,86.0,79.0,400.0,218.0,218.0,400.0,400.0,1.0,1.0,0.0,400.0,89.0,400.0,310.0,400.0,144.0,400.0,119.0,400.0,400.0,63.0,400.0,29.0,400.0,141.0,400.0,149.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
E2_10_2023_01_09,1.0,400.0,400.0,400.0,302.0,400.0,400.0,123.0,400.0,400.0,400.0,400.0,400.0,400.0,4.0,400.0,400.0,400.0,400.0,400.0,16.0,52.0,212.0,400.0,400.0,400.0,400.0,400.0,33.0,375.0,50.0,400.0,281.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,37.0,400.0,25.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,45.0,400.0,400.0,400.0,83.0,400.0,18.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,49.0,22.0,124.0,400.0,400.0,126.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,360.0,400.0,81.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
E3_16_2023_01_10,0.0,400.0,400.0,400.0,139.0,400.0,400.0,47.0,279.0,400.0,400.0,400.0,400.0,334.0,0.0,400.0,400.0,400.0,400.0,331.0,31.0,172.0,17.0,240.0,400.0,400.0,400.0,400.0,149.0,252.0,14.0,400.0,108.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,82.0,400.0,43.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,152.0,400.0,400.0,400.0,140.0,360.0,118.0,400.0,400.0,400.0,400.0,400.0,400.0,82.0,34.0,5.0,400.0,400.0,400.0,242.0,400.0,400.0,400.0,400.0,400.0,400.0,238.0,400.0,152.0,400.0,235.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
E4_19_2023_01_04,0.0,400.0,400.0,400.0,15.0,400.0,400.0,2.0,39.0,400.0,400.0,400.0,400.0,19.0,0.0,400.0,321.0,400.0,400.0,39.0,2.0,42.0,0.0,33.0,340.0,324.0,400.0,400.0,79.0,18.0,0.0,400.0,70.0,400.0,400.0,162.0,392.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,55.0,400.0,31.0,116.0,42.0,400.0,400.0,400.0,400.0,400.0,52.0,400.0,393.0,172.0,400.0,400.0,400.0,311.0,110.0,54.0,155.0,400.0,343.0,267.0,400.0,400.0,1.0,0.0,0.0,400.0,191.0,400.0,235.0,400.0,264.0,400.0,197.0,400.0,400.0,54.0,400.0,23.0,400.0,169.0,400.0,99.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
E5_25_2023_01_05,0.0,400.0,400.0,400.0,54.0,400.0,400.0,88.0,123.0,400.0,400.0,400.0,400.0,341.0,0.0,400.0,400.0,400.0,400.0,398.0,6.0,174.0,7.0,270.0,400.0,400.0,400.0,400.0,83.0,179.0,3.0,400.0,73.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,225.0,400.0,35.0,400.0,35.0,400.0,400.0,400.0,400.0,400.0,211.0,400.0,400.0,81.0,400.0,400.0,400.0,171.0,359.0,113.0,400.0,400.0,400.0,400.0,400.0,400.0,20.0,17.0,2.0,394.0,339.0,400.0,211.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,199.0,400.0,258.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
F1_05_2023_01_09,0.0,400.0,28.0,3.0,0.0,0.0,8.0,0.0,1.0,31.0,1.0,5.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,48.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,44.0,4.0,4.0,3.0,202.0,29.0,21.0,1.0,2.0,0.0,0.0,0.0,272.0,37.0,17.0,1.0,50.0,1.0,320.0,1.0,0.0,13.0,10.0,4.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,9.0,400.0,2.0,23.0,3.0
F2_10_2023_01_10,0.0,400.0,400.0,400.0,242.0,400.0,400.0,76.0,382.0,400.0,400.0,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,60.0,371.0,52.0,400.0,400.0,400.0,400.0,400.0,224.0,400.0,24.0,400.0,249.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,106.0,400.0,85.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,201.0,400.0,400.0,400.0,295.0,400.0,191.0,400.0,400.0,400.0,400.0,400.0,400.0,252.0,58.0,2.0,400.0,400.0,400.0,291.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,359.0,400.0,354.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
F3_17_2023_01_04,0.0,400.0,400.0,305.0,3.0,0.0,359.0,0.0,1.0,287.0,157.0,400.0,400.0,27.0,0.0,286.0,64.0,143.0,370.0,15.0,1.0,19.0,0.0,0.0,42.0,16.0,400.0,400.0,3.0,10.0,0.0,400.0,6.0,400.0,226.0,61.0,73.0,357.0,384.0,400.0,400.0,129.0,295.0,400.0,400.0,400.0,14.0,175.0,5.0,15.0,5.0,400.0,400.0,400.0,400.0,400.0,26.0,400.0,143.0,20.0,400.0,400.0,400.0,33.0,25.0,32.0,59.0,300.0,74.0,91.0,362.0,245.0,0.0,1.0,0.0,123.0,32.0,400.0,14.0,69.0,47.0,400.0,28.0,400.0,219.0,19.0,275.0,15.0,307.0,60.0,400.0,107.0,360.0,254.0,400.0,400.0,400.0,400.0,222.0
