,location,variable,value,sample_class,sample,value_h,time
776,4,BA.2.12.1,1.2145725951098244e-24,flongle,flongle_31585,8.2643428866335e-28,15h
777,5,BA.2.12.1,7.307233674497806e-26,flongle,flongle_31585,1.6587102789974547e-32,10h
778,5,BA.2.12.1,7.307233674497806e-26,flongle,flongle_31585,1.0972103815300341e-23,5h
779,5,BA.2.12.1,7.307233674497806e-26,flongle,flongle_31585,2.804580680745544e-23,15h
780,6,BA.2.12.1,2.718941640909265e-21,flongle,flongle_31585,1.022722353039188e-25,10h
781,6,BA.2.12.1,2.718941640909265e-21,flongle,flongle_31585,8.769235476140636e-28,5h
782,6,BA.2.12.1,2.718941640909265e-21,flongle,flongle_31585,5.0916808870105466e-33,15h
783,7,BA.2.12.1,1.9151627302638548e-17,flongle,flongle_31585,1.799681158953393e-12,10h
784,7,BA.2.12.1,1.9151627302638548e-17,flongle,flongle_31585,5.479189890320669e-17,5h
785,7,BA.2.12.1,1.9151627302638548e-17,flongle,flongle_31585,2.2765690383072527e-17,15h
786,8,BA.2.12.1,1.610187982216499e-17,flongle,flongle_31585,1.8260391156560973e-23,10h
787,8,BA.2.12.1,1.610187982216499e-17,flongle,flongle_31585,1.594427559655678e-20,5h
788,8,BA.2.12.1,1.610187982216499e-17,flongle,flongle_31585,2.0378759491146908e-25,15h
789,9,BA.2.12.1,3.2324335895746317e-21,flongle,flongle_31585,1.274110730435827e-12,10h
790,9,BA.2.12.1,3.2324335895746317e-21,flongle,flongle_31585,3.562403669684306e-18,5h
791,9,BA.2.12.1,3.2324335895746317e-21,flongle,flongle_31585,1.6191968372871261e-13,15h
792,1,BA.2.75,1.9712671928508318e-18,flongle,flongle_31585,2.10514273681616e-17,10h
793,1,BA.2.75,1.9712671928508318e-18,flongle,flongle_31585,1.5074256966897658e-26,5h
794,1,BA.2.75,1.9712671928508318e-18,flongle,flongle_31585,9.412317517136121e-17,15h
795,10,BA.2.75,7.364007232432196e-10,flongle,flongle_31585,1.3971727085289935e-11,10h
796,10,BA.2.75,7.364007232432196e-10,flongle,flongle_31585,6.33817052113905e-19,5h
797,10,BA.2.75,7.364007232432196e-10,flongle,flongle_31585,2.5989820765689303e-10,15h
798,11,BA.2.75,3.2179353206631336e-18,flongle,flongle_31585,5.2833263260201935e-24,10h
799,11,BA.2.75,3.2179353206631336e-18,flongle,flongle_31585,1.9537339270309634e-28,5h
800,11,BA.2.75,3.2179353206631336e-18,flongle,flongle_31585,4.308112899380534e-23,15h
801,12,BA.2.75,5.840721018603678e-22,flongle,flongle_31585,4.782773436602312e-18,10h
802,12,BA.2.75,5.840721018603678e-22,flongle,flongle_31585,1.8945034992011293e-18,5h
803,12,BA.2.75,5.840721018603678e-22,flongle,flongle_31585,2.188150821501665e-18,15h
804,2,BA.2.75,5.55783018170817e-10,flongle,flongle_31585,2.7828048270049124e-16,10h
805,2,BA.2.75,5.55783018170817e-10,flongle,flongle_31585,4.690039011156452e-10,5h
806,2,BA.2.75,5.55783018170817e-10,flongle,flongle_31585,1.5992814033328854e-12,15h
807,3,BA.2.75,4.1068715625331276e-12,flongle,flongle_31585,8.85331249521227e-10,10h
808,3,BA.2.75,4.1068715625331276e-12,flongle,flongle_31585,6.130651860515801e-11,5h
809,3,BA.2.75,4.1068715625331276e-12,flongle,flongle_31585,4.5035392137077246e-08,15h
810,4,BA.2.75,4.518176722517328e-26,flongle,flongle_31585,2.01707614905781e-29,10h
811,4,BA.2.75,4.518176722517328e-26,flongle,flongle_31585,1.5997460093361754e-28,5h
812,4,BA.2.75,4.518176722517328e-26,flongle,flongle_31585,2.468407045803233e-28,15h
813,5,BA.2.75,2.4610065261862795e-28,flongle,flongle_31585,6.61075302716289e-38,10h
814,5,BA.2.75,2.4610065261862795e-28,flongle,flongle_31585,1.0574932159523391e-26,5h
815,5,BA.2.75,2.4610065261862795e-28,flongle,flongle_31585,2.447964895762165e-26,15h
816,6,BA.2.75,2.357206804186767e-25,flongle,flongle_31585,1.897975211411692e-37,10h
817,6,BA.2.75,2.357206804186767e-25,flongle,flongle_31585,6.334308433277237e-31,5h
818,6,BA.2.75,2.357206804186767e-25,flongle,flongle_31585,4.06098142530686e-49,15h
819,7,BA.2.75,2.8741907203240346e-18,flongle,flongle_31585,1.3517352077443265e-12,10h
820,7,BA.2.75,2.8741907203240346e-18,flongle,flongle_31585,2.547346558176868e-19,5h
821,7,BA.2.75,2.8741907203240346e-18,flongle,flongle_31585,2.0135053164289972e-17,15h
822,8,BA.2.75,8.456051671277168e-22,flongle,flongle_31585,2.3631219211504782e-26,10h
823,8,BA.2.75,8.456051671277168e-22,flongle,flongle_31585,2.8733306044350564e-24,5h
824,8,BA.2.75,8.456051671277168e-22,flongle,flongle_31585,6.719211923104196e-28,15h
825,9,BA.2.75,2.0153509178589189e-25,flongle,flongle_31585,1.972024596475791e-11,10h
826,9,BA.2.75,2.0153509178589189e-25,flongle,flongle_31585,9.965057476294585e-19,5h
827,9,BA.2.75,2.0153509178589189e-25,flongle,flongle_31585,9.404621883073525e-12,15h
828,1,BA.2.75.2,9.680195176943324e-20,flongle,flongle_31585,7.813539999328788e-19,10h
829,1,BA.2.75.2,9.680195176943324e-20,flongle,flongle_31585,3.099141960927692e-30,5h
830,1,BA.2.75.2,9.680195176943324e-20,flongle,flongle_31585,3.656854895273415e-18,15h
831,10,BA.2.75.2,3.6480777546486317e-10,flongle,flongle_31585,5.596870236576665e-12,10h
832,10,BA.2.75.2,3.6480777546486317e-10,flongle,flongle_31585,9.865163743403245e-19,5h
833,10,BA.2.75.2,3.6480777546486317e-10,flongle,flongle_31585,1.1362437672888356e-10,15h
834,11,BA.2.75.2,2.398246110796924e-18,flongle,flongle_31585,2.9032337285288044e-24,10h
835,11,BA.2.75.2,2.398246110796924e-18,flongle,flongle_31585,4.296688535274047e-27,5h
836,11,BA.2.75.2,2.398246110796924e-18,flongle,flongle_31585,4.0937782134948303e-23,15h
837,12,BA.2.75.2,5.724472210059171e-22,flongle,flongle_31585,2.439535485879377e-18,10h
838,12,BA.2.75.2,5.724472210059171e-22,flongle,flongle_31585,1.5539212826119484e-18,5h
839,12,BA.2.75.2,5.724472210059171e-22,flongle,flongle_31585,2.0586131468450286e-18,15h
840,2,BA.2.75.2,1.1960577828706046e-10,flongle,flongle_31585,7.784193270021296e-16,10h
841,2,BA.2.75.2,1.1960577828706046e-10,flongle,flongle_31585,2.010180346167166e-10,5h
842,2,BA.2.75.2,1.1960577828706046e-10,flongle,flongle_31585,8.158566764209279e-13,15h
843,3,BA.2.75.2,2.385566613428516e-12,flongle,flongle_31585,8.316703864372457e-11,10h
844,3,BA.2.75.2,2.385566613428516e-12,flongle,flongle_31585,1.3776434840893798e-12,5h
845,3,BA.2.75.2,2.385566613428516e-12,flongle,flongle_31585,5.0594799670954815e-09,15h
846,4,BA.2.75.2,7.785888816818805e-26,flongle,flongle_31585,3.7871830926145334e-29,10h
847,4,BA.2.75.2,7.785888816818805e-26,flongle,flongle_31585,2.947787555783809e-28,5h
848,4,BA.2.75.2,7.785888816818805e-26,flongle,flongle_31585,1.2921976744440987e-27,15h
849,5,BA.2.75.2,1.3601738668026274e-28,flongle,flongle_31585,4.1133914728155184e-39,10h
850,5,BA.2.75.2,1.3601738668026274e-28,flongle,flongle_31585,4.121312027399109e-27,5h
851,5,BA.2.75.2,1.3601738668026274e-28,flongle,flongle_31585,6.970256660569819e-27,15h
852,6,BA.2.75.2,3.123399005651663e-23,flongle,flongle_31585,1.5599227586247037e-29,10h
853,6,BA.2.75.2,3.123399005651663e-23,flongle,flongle_31585,1.0478683604413206e-32,5h
854,6,BA.2.75.2,3.123399005651663e-23,flongle,flongle_31585,8.678336122178955e-35,15h
855,7,BA.2.75.2,2.241670198329264e-18,flongle,flongle_31585,8.74154403708892e-13,10h
856,7,BA.2.75.2,2.241670198329264e-18,flongle,flongle_31585,4.172641018082844e-18,5h
857,7,BA.2.75.2,2.241670198329264e-18,flongle,flongle_31585,9.511914415584569e-18,15h
858,8,BA.2.75.2,1.0561183351198896e-19,flongle,flongle_31585,2.158773911961272e-25,10h
859,8,BA.2.75.2,1.0561183351198896e-19,flongle,flongle_31585,1.4243438666498e-22,5h
860,8,BA.2.75.2,1.0561183351198896e-19,flongle,flongle_31585,3.941727943673408e-27,15h
861,9,BA.2.75.2,1.4102860521178412e-23,flongle,flongle_31585,1.2695873006071907e-11,10h
862,9,BA.2.75.2,1.4102860521178412e-23,flongle,flongle_31585,1.3108837119668157e-18,5h
863,9,BA.2.75.2,1.4102860521178412e-23,flongle,flongle_31585,4.2475960919822506e-12,15h
864,1,BA.4,8.832808814511291e-18,flongle,flongle_31585,5.0850192498768994e-17,10h
865,1,BA.4,8.832808814511291e-18,flongle,flongle_31585,1.021790384533167e-24,5h
866,1,BA.4,8.832808814511291e-18,flongle,flongle_31585,2.400514065050255e-16,15h
867,10,BA.4,2.909552502335092e-12,flongle,flongle_31585,2.5372052682078068e-14,10h
868,10,BA.4,2.909552502335092e-12,flongle,flongle_31585,5.0837424175085396e-18,5h
869,10,BA.4,2.909552502335092e-12,flongle,flongle_31585,3.783655933378249e-13,15h
870,11,BA.4,7.150497165311875e-20,flongle,flongle_31585,2.7508075047655185e-22,10h
871,11,BA.4,7.150497165311875e-20,flongle,flongle_31585,1.81929292842098e-24,5h
872,11,BA.4,7.150497165311875e-20,flongle,flongle_31585,1.006158958594105e-21,15h
873,12,BA.4,1.0803090424955557e-22,flongle,flongle_31585,1.7336317571724105e-17,10h
874,12,BA.4,1.0803090424955557e-22,flongle,flongle_31585,3.205095341393489e-17,5h
875,12,BA.4,1.0803090424955557e-22,flongle,flongle_31585,3.8947258913373294e-18,15h
876,2,BA.4,9.867741542494396e-16,flongle,flongle_31585,3.751116833176754e-20,10h
877,2,BA.4,9.867741542494396e-16,flongle,flongle_31585,3.210007110170558e-16,5h
878,2,BA.4,9.867741542494396e-16,flongle,flongle_31585,2.488928522082303e-15,15h
879,3,BA.4,9.884440169552457e-18,flongle,flongle_31585,1.988287559567796e-16,10h
880,3,BA.4,9.884440169552457e-18,flongle,flongle_31585,5.92830812794593e-20,5h
881,3,BA.4,9.884440169552457e-18,flongle,flongle_31585,4.8966238486309294e-18,15h
882,4,BA.4,6.34885595898955e-23,flongle,flongle_31585,6.440812957493613e-26,10h
883,4,BA.4,6.34885595898955e-23,flongle,flongle_31585,1.6915746794494892e-29,5h
884,4,BA.4,6.34885595898955e-23,flongle,flongle_31585,5.155981173901178e-27,15h
885,5,BA.4,4.791727146047514e-27,flongle,flongle_31585,1.2230317322171617e-33,10h
886,5,BA.4,4.791727146047514e-27,flongle,flongle_31585,3.3868880041981367e-25,5h
887,5,BA.4,4.791727146047514e-27,flongle,flongle_31585,1.889130515291318e-24,15h
888,6,BA.4,8.00823178321553e-24,flongle,flongle_31585,1.063683468111532e-27,10h
889,6,BA.4,8.00823178321553e-24,flongle,flongle_31585,3.93338764751242e-27,5h
890,6,BA.4,8.00823178321553e-24,flongle,flongle_31585,3.0491155853922035e-32,15h
891,7,BA.4,1.910888357939794e-18,flongle,flongle_31585,1.964493134920947e-13,10h
892,7,BA.4,1.910888357939794e-18,flongle,flongle_31585,3.301883143107938e-17,5h
893,7,BA.4,1.910888357939794e-18,flongle,flongle_31585,9.12754653201342e-19,15h
894,8,BA.4,3.0703362551394243e-19,flongle,flongle_31585,2.0761275904936706e-25,10h
895,8,BA.4,3.0703362551394243e-19,flongle,flongle_31585,1.7532858332316616e-22,5h
896,8,BA.4,3.0703362551394243e-19,flongle,flongle_31585,9.939888671764024e-27,15h
897,9,BA.4,2.2058864512265652e-23,flongle,flongle_31585,3.3269408751993963e-13,10h
898,9,BA.4,2.2058864512265652e-23,flongle,flongle_31585,1.872007719097368e-18,5h
899,9,BA.4,2.2058864512265652e-23,flongle,flongle_31585,3.366883432009429e-16,15h
900,1,BA.5,0.0382028300769783,flongle,flongle_31585,0.0408676939118959,10h
901,1,BA.5,0.0382028300769783,flongle,flongle_31585,0.0426870956900332,5h
902,1,BA.5,0.0382028300769783,flongle,flongle_31585,0.0396639172103044,15h
903,10,BA.5,0.0329360597034905,flongle,flongle_31585,0.0335805032729762,10h
904,10,BA.5,0.0329360597034905,flongle,flongle_31585,0.0363323039560054,5h
905,10,BA.5,0.0329360597034905,flongle,flongle_31585,0.0324971367462225,15h
906,11,BA.5,0.0180071633224317,flongle,flongle_31585,0.0187047047490301,10h
907,11,BA.5,0.0180071633224317,flongle,flongle_31585,0.0196093303828845,5h
908,11,BA.5,0.0180071633224317,flongle,flongle_31585,0.0179685719505941,15h
909,12,BA.5,0.0273294343119934,flongle,flongle_31585,0.0271109875205845,10h
910,12,BA.5,0.0273294343119934,flongle,flongle_31585,0.0232586199311708,5h
911,12,BA.5,0.0273294343119934,flongle,flongle_31585,0.0268635002550578,15h
912,2,BA.5,0.0403555472338506,flongle,flongle_31585,0.038815608663624,10h
913,2,BA.5,0.0403555472338506,flongle,flongle_31585,0.0391153823407483,5h
914,2,BA.5,0.0403555472338506,flongle,flongle_31585,0.0386507951050058,15h
915,3,BA.5,0.0728708052628014,flongle,flongle_31585,0.0713998310547474,10h
916,3,BA.5,0.0728708052628014,flongle,flongle_31585,0.0749485646370938,5h
917,3,BA.5,0.0728708052628014,flongle,flongle_31585,0.0714579524916183,15h
918,4,BA.5,0.0304347669750988,flongle,flongle_31585,0.0284369497440185,10h
919,4,BA.5,0.0304347669750988,flongle,flongle_31585,0.0289411944788901,5h
920,4,BA.5,0.0304347669750988,flongle,flongle_31585,0.0306789888081694,15h
921,5,BA.5,0.0317594258396765,flongle,flongle_31585,0.0298915980247774,10h
922,5,BA.5,0.0317594258396765,flongle,flongle_31585,0.0335715243911007,5h
923,5,BA.5,0.0317594258396765,flongle,flongle_31585,0.0324598666602225,15h
924,6,BA.5,0.0273034381099111,flongle,flongle_31585,0.0310405667651387,10h
925,6,BA.5,0.0273034381099111,flongle,flongle_31585,0.0281151908403263,5h
926,6,BA.5,0.0273034381099111,flongle,flongle_31585,0.0274634718267132,15h
927,7,BA.5,0.0302312726063624,flongle,flongle_31585,0.0289385860134375,10h
928,7,BA.5,0.0302312726063624,flongle,flongle_31585,0.0296996894533876,5h
929,7,BA.5,0.0302312726063624,flongle,flongle_31585,0.0285804278398955,15h
930,8,BA.5,0.0231822656623806,flongle,flongle_31585,0.0220933617914714,10h
931,8,BA.5,0.0231822656623806,flongle,flongle_31585,0.0224892010715651,5h
932,8,BA.5,0.0231822656623806,flongle,flongle_31585,0.0232816872550009,15h
933,9,BA.5,0.022970284433853,flongle,flongle_31585,0.0240907325455826,10h
934,9,BA.5,0.022970284433853,flongle,flongle_31585,0.026600343402301,5h
935,9,BA.5,0.022970284433853,flongle,flongle_31585,0.0230873161746047,15h
936,1,BQ.1.1,8.596829022402528e-21,flongle,flongle_31585,3.656738745338305e-20,10h
937,1,BQ.1.1,8.596829022402528e-21,flongle,flongle_31585,7.72481526473882e-28,5h
938,1,BQ.1.1,8.596829022402528e-21,flongle,flongle_31585,1.0626812351877e-19,15h
939,10,BQ.1.1,2.747927135072068e-14,flongle,flongle_31585,2.30163769618589e-18,10h
940,10,BQ.1.1,2.747927135072068e-14,flongle,flongle_31585,1.9789884903760683e-20,5h
941,10,BQ.1.1,2.747927135072068e-14,flongle,flongle_31585,5.815636195997659e-16,15h
942,11,BQ.1.1,5.893960336479479e-18,flongle,flongle_31585,8.483213585090971e-25,10h
943,11,BQ.1.1,5.893960336479479e-18,flongle,flongle_31585,3.4926579113302012e-28,5h
944,11,BQ.1.1,5.893960336479479e-18,flongle,flongle_31585,2.685675800335385e-23,15h
945,12,BQ.1.1,1.6462890998268582e-20,flongle,flongle_31585,1.263247706267982e-17,10h
946,12,BQ.1.1,1.6462890998268582e-20,flongle,flongle_31585,1.0879225285634191e-19,5h
947,12,BQ.1.1,1.6462890998268582e-20,flongle,flongle_31585,3.0831155152915505e-18,15h
948,2,BQ.1.1,1.7042572275292674e-15,flongle,flongle_31585,4.809675456011656e-21,10h
949,2,BQ.1.1,1.7042572275292674e-15,flongle,flongle_31585,1.680412069386947e-16,5h
950,2,BQ.1.1,1.7042572275292674e-15,flongle,flongle_31585,1.740896461327058e-18,15h
951,3,BQ.1.1,1.8576939366050256e-20,flongle,flongle_31585,3.3715309726276637e-21,10h
952,3,BQ.1.1,1.8576939366050256e-20,flongle,flongle_31585,9.057678341496351e-25,5h
953,3,BQ.1.1,1.8576939366050256e-20,flongle,flongle_31585,1.0105537421991123e-20,15h
954,4,BQ.1.1,6.443163976861262e-27,flongle,flongle_31585,8.430081817683437e-30,10h
955,4,BQ.1.1,6.443163976861262e-27,flongle,flongle_31585,6.4008018008589685e-27,5h
956,4,BQ.1.1,6.443163976861262e-27,flongle,flongle_31585,2.164603285620163e-28,15h
957,5,BQ.1.1,1.0110739087181896e-27,flongle,flongle_31585,1.2958218270091602e-34,10h
958,5,BQ.1.1,1.0110739087181896e-27,flongle,flongle_31585,3.1349263704511453e-25,5h
959,5,BQ.1.1,1.0110739087181896e-27,flongle,flongle_31585,4.635787016240764e-25,15h
960,6,BQ.1.1,8.643461706489328e-25,flongle,flongle_31585,6.467908461298151e-29,10h
961,6,BQ.1.1,8.643461706489328e-25,flongle,flongle_31585,1.1816511450288523e-31,5h
962,6,BQ.1.1,8.643461706489328e-25,flongle,flongle_31585,2.940396994666536e-35,15h
963,7,BQ.1.1,4.826670725764799e-19,flongle,flongle_31585,1.8584169407048514e-13,10h
964,7,BQ.1.1,4.826670725764799e-19,flongle,flongle_31585,3.43362040890831e-17,5h
965,7,BQ.1.1,4.826670725764799e-19,flongle,flongle_31585,2.7626739223009667e-19,15h
966,8,BQ.1.1,3.787231206770986e-17,flongle,flongle_31585,8.826509999759968e-24,10h
967,8,BQ.1.1,3.787231206770986e-17,flongle,flongle_31585,1.2318959505256825e-20,5h
968,8,BQ.1.1,3.787231206770986e-17,flongle,flongle_31585,2.0131755220159424e-24,15h
969,9,BQ.1.1,1.1992794538974409e-21,flongle,flongle_31585,1.5197665023967372e-14,10h
970,9,BQ.1.1,1.1992794538974409e-21,flongle,flongle_31585,6.452091237455145e-20,5h
971,9,BQ.1.1,1.1992794538974409e-21,flongle,flongle_31585,9.710315664457117e-15,15h
972,1,P.1,0.0075339492937155,flongle,flongle_31585,0.0087488467095609,10h
973,1,P.1,0.0075339492937155,flongle,flongle_31585,0.0084522288600436,5h
974,1,P.1,0.0075339492937155,flongle,flongle_31585,0.0081061766039186,15h
975,10,P.1,0.0045932151660356,flongle,flongle_31585,0.0033752545864422,10h
976,10,P.1,0.0045932151660356,flongle,flongle_31585,0.0040062821495915,5h
977,10,P.1,0.0045932151660356,flongle,flongle_31585,0.0048141197965544,15h
978,11,P.1,0.0036721833313926,flongle,flongle_31585,0.0024525780539178,10h
979,11,P.1,0.0036721833313926,flongle,flongle_31585,1.54707914666222e-09,5h
980,11,P.1,0.0036721833313926,flongle,flongle_31585,0.0031591897640199,15h
981,12,P.1,5.682764386925441e-15,flongle,flongle_31585,8.356065827303667e-11,10h
982,12,P.1,5.682764386925441e-15,flongle,flongle_31585,2.208848986662071e-10,5h
983,12,P.1,5.682764386925441e-15,flongle,flongle_31585,2.4586533479748923e-15,15h
984,2,P.1,0.0118438982007961,flongle,flongle_31585,0.0142349301483464,10h
985,2,P.1,0.0118438982007961,flongle,flongle_31585,0.0161784867252741,5h
986,2,P.1,0.0118438982007961,flongle,flongle_31585,0.0110215609950091,15h
987,3,P.1,0.0188106134675945,flongle,flongle_31585,0.0157968521293352,10h
988,3,P.1,0.0188106134675945,flongle,flongle_31585,0.0152272682323398,5h
989,3,P.1,0.0188106134675945,flongle,flongle_31585,0.0156049594343637,15h
990,4,P.1,0.0214135934246978,flongle,flongle_31585,0.0193362633218633,10h
991,4,P.1,0.0214135934246978,flongle,flongle_31585,0.0195108111812671,5h
992,4,P.1,0.0214135934246978,flongle,flongle_31585,0.0199524581500007,15h
993,5,P.1,0.0088465902276497,flongle,flongle_31585,0.0093265946398224,10h
994,5,P.1,0.0088465902276497,flongle,flongle_31585,0.0112588486734132,5h
995,5,P.1,0.0088465902276497,flongle,flongle_31585,0.0089429109446861,15h
996,6,P.1,0.0033569653576049,flongle,flongle_31585,0.0002666622566823,10h
997,6,P.1,0.0033569653576049,flongle,flongle_31585,0.0005796276854014,5h
998,6,P.1,0.0033569653576049,flongle,flongle_31585,0.0034805766090857,15h
999,7,P.1,0.0042611780366517,flongle,flongle_31585,0.0042017897369908,10h
1000,7,P.1,0.0042611780366517,flongle,flongle_31585,0.002559075464892,5h
1001,7,P.1,0.0042611780366517,flongle,flongle_31585,0.0036577098775951,15h
1002,8,P.1,0.0015280183839915,flongle,flongle_31585,0.0021505292664348,10h
1003,8,P.1,0.0015280183839915,flongle,flongle_31585,0.0023302356609169,5h
1004,8,P.1,0.0015280183839915,flongle,flongle_31585,0.0020403729713172,15h
1005,9,P.1,0.0060851039199775,flongle,flongle_31585,0.0062757348677062,10h
1006,9,P.1,0.0060851039199775,flongle,flongle_31585,0.0065355770901393,5h
1007,9,P.1,0.0060851039199775,flongle,flongle_31585,0.0058624508328444,15h
1008,1,XBB,2.1169990505100304e-19,flongle,flongle_31585,8.443870049805498e-19,10h
1009,1,XBB,2.1169990505100304e-19,flongle,flongle_31585,3.2310108619574184e-30,5h
1010,1,XBB,2.1169990505100304e-19,flongle,flongle_31585,4.12275090442756e-18,15h
1011,10,XBB,1.377858222713925e-09,flongle,flongle_31585,2.428876021752293e-11,10h
1012,10,XBB,1.377858222713925e-09,flongle,flongle_31585,3.1676690674623508e-21,5h
1013,10,XBB,1.377858222713925e-09,flongle,flongle_31585,4.832812958493902e-10,15h
1014,11,XBB,1.9508857110219597e-20,flongle,flongle_31585,7.234194290313853e-27,10h
1015,11,XBB,1.9508857110219597e-20,flongle,flongle_31585,3.074570058691889e-30,5h
1016,11,XBB,1.9508857110219597e-20,flongle,flongle_31585,1.9157033538845137e-25,15h
1017,12,XBB,1.2097039598738931e-22,flongle,flongle_31585,6.33923134484065e-19,10h
1018,12,XBB,1.2097039598738931e-22,flongle,flongle_31585,4.176428178052446e-19,5h
1019,12,XBB,1.2097039598738931e-22,flongle,flongle_31585,8.250647305987666e-19,15h
1020,2,XBB,7.526179286535477e-11,flongle,flongle_31585,1.2350194713495235e-16,10h
1021,2,XBB,7.526179286535477e-11,flongle,flongle_31585,1.7617686273257818e-10,5h
1022,2,XBB,7.526179286535477e-11,flongle,flongle_31585,3.890820453236511e-13,15h
1023,3,XBB,4.84467014092249e-10,flongle,flongle_31585,0.004172671225194,10h
1024,3,XBB,4.84467014092249e-10,flongle,flongle_31585,0.0007337251559468,5h
1025,3,XBB,4.84467014092249e-10,flongle,flongle_31585,0.0036268115786622,15h
1026,4,XBB,9.089676099848294e-28,flongle,flongle_31585,1.3992063302446535e-31,10h
1027,4,XBB,9.089676099848294e-28,flongle,flongle_31585,3.977256910021286e-34,5h
1028,4,XBB,9.089676099848294e-28,flongle,flongle_31585,2.0477008866458884e-30,15h
1029,5,XBB,5.981333943121956e-30,flongle,flongle_31585,7.141290198887959e-41,10h
1030,5,XBB,5.981333943121956e-30,flongle,flongle_31585,6.193588248710489e-28,5h
1031,5,XBB,5.981333943121956e-30,flongle,flongle_31585,9.157269687466252e-28,15h
1032,6,XBB,2.384414122029173e-27,flongle,flongle_31585,9.703755502511037e-36,10h
1033,6,XBB,2.384414122029173e-27,flongle,flongle_31585,4.3361758084948147e-35,5h
1034,6,XBB,2.384414122029173e-27,flongle,flongle_31585,1.2238967616441662e-38,15h
1035,7,XBB,1.7050961157426232e-20,flongle,flongle_31585,2.103562088072007e-13,10h
1036,7,XBB,1.7050961157426232e-20,flongle,flongle_31585,1.0640193811985652e-19,5h
1037,7,XBB,1.7050961157426232e-20,flongle,flongle_31585,1.854038847523496e-18,15h
1038,8,XBB,3.4646934903285024e-19,flongle,flongle_31585,4.660878281636412e-25,10h
1039,8,XBB,3.4646934903285024e-19,flongle,flongle_31585,5.520190579728526e-22,5h
1040,8,XBB,3.4646934903285024e-19,flongle,flongle_31585,8.946894192312124e-27,15h
1041,9,XBB,7.7179462558325e-23,flongle,flongle_31585,6.959256652490201e-12,10h
1042,9,XBB,7.7179462558325e-23,flongle,flongle_31585,2.068758126610921e-19,5h
1043,9,XBB,7.7179462558325e-23,flongle,flongle_31585,1.0362538944319026e-12,15h
1044,1,undetermined,0.07417718768183,flongle,flongle_31585,0.0700643025828619,10h
1045,1,undetermined,0.07417718768183,flongle,flongle_31585,0.0721880547560712,5h
1046,1,undetermined,0.07417718768183,flongle,flongle_31585,0.0754212834760321,15h
1047,10,undetermined,0.0999095794334581,flongle,flongle_31585,0.0964789027630481,10h
1048,10,undetermined,0.0999095794334581,flongle,flongle_31585,0.0898148118775968,5h
1049,10,undetermined,0.0999095794334581,flongle,flongle_31585,0.0981322603089682,15h
1050,11,undetermined,0.0979200726233344,flongle,flongle_31585,0.0905750126518827,10h
1051,11,undetermined,0.0979200726233344,flongle,flongle_31585,0.0868220323600017,5h
1052,11,undetermined,0.0979200726233344,flongle,flongle_31585,0.0930764694746011,15h
1053,12,undetermined,0.0822419080108221,flongle,flongle_31585,0.0865045014740441,10h
1054,12,undetermined,0.0822419080108221,flongle,flongle_31585,0.0884024758464205,5h
1055,12,undetermined,0.0822419080108221,flongle,flongle_31585,0.0829835926168505,15h
1056,2,undetermined,0.1563235981181749,flongle,flongle_31585,0.1460905004219989,10h
1057,2,undetermined,0.1563235981181749,flongle,flongle_31585,0.1404139120616137,5h
1058,2,undetermined,0.1563235981181749,flongle,flongle_31585,0.1575052063834644,15h
1059,3,undetermined,0.0891383888145136,flongle,flongle_31585,0.0678714637718652,10h
1060,3,undetermined,0.0891383888145136,flongle,flongle_31585,0.0521424874531897,5h
1061,3,undetermined,0.0891383888145136,flongle,flongle_31585,0.086293578043294,15h
1062,4,undetermined,0.0831093544268558,flongle,flongle_31585,0.0923543924475854,10h
1063,4,undetermined,0.0831093544268558,flongle,flongle_31585,0.0912073676443952,5h
1064,4,undetermined,0.0831093544268558,flongle,flongle_31585,0.0864906010588199,15h
1065,5,undetermined,0.0853811678987907,flongle,flongle_31585,0.092529525594639,10h
1066,5,undetermined,0.0853811678987907,flongle,flongle_31585,0.1117924561379435,5h
1067,5,undetermined,0.0853811678987907,flongle,flongle_31585,0.0890798611232358,15h
1068,6,undetermined,0.1006686399848755,flongle,flongle_31585,0.0960008148260605,10h
1069,6,undetermined,0.1006686399848755,flongle,flongle_31585,0.1053059928442354,5h
1070,6,undetermined,0.1006686399848755,flongle,flongle_31585,0.0978058817053383,15h
1071,7,undetermined,0.0606451173600956,flongle,flongle_31585,0.048818927596886,10h
1072,7,undetermined,0.0606451173600956,flongle,flongle_31585,0.0493520733194705,5h
1073,7,undetermined,0.0606451173600956,flongle,flongle_31585,0.0586170150024652,15h
1074,8,undetermined,0.1289053958460823,flongle,flongle_31585,0.1289437529309444,10h
1075,8,undetermined,0.1289053958460823,flongle,flongle_31585,0.1242246601291247,5h
1076,8,undetermined,0.1289053958460823,flongle,flongle_31585,0.1295419826039295,15h
1077,9,undetermined,0.0952836366315223,flongle,flongle_31585,0.0931854935801716,10h
1078,9,undetermined,0.0952836366315223,flongle,flongle_31585,0.0916861362101851,5h
1079,9,undetermined,0.0952836366315223,flongle,flongle_31585,0.0953318728581839,15h
1080,1,B.1.1.7,0.018344669395112,flongle,flongle_31583,0.0234468920288123,5h
1081,1,B.1.1.7,0.018344669395112,flongle,flongle_31583,0.0190597025562995,15h
1082,1,B.1.1.7,0.018344669395112,flongle,flongle_31583,0.0184804077290943,10h
1083,10,B.1.1.7,0.0039544894860052,flongle,flongle_31583,0.0025584605988097,5h
